Portal,Product Category,Brand,Location,Rating,Discount Level,Price,Orders
Grofers,Vegetables,Brand C,West,2,Medium,443,3811
Grofers,Vegetables,Brand C,West,2,High,412,3642
Grofers,Vegetables,Brand C,West,3,Low,331,2196
Grofers,Vegetables,Brand C,West,3,Medium,146,1698
Grofers,Vegetables,Brand C,West,3,High,191,756
Grofers,Vegetables,Brand C,West,4,Low,104,4264
Grofers,Vegetables,Brand C,West,4,Medium,220,4076
Grofers,Vegetables,Brand C,West,4,High,366,3488
Grofers,Vegetables,Brand C,West,5,Low,307,1819
Grofers,Vegetables,Brand C,West,5,Medium,354,1521
Grofers,Vegetables,Brand C,West,5,High,364,1926
Grofers,Vegetables,Brand D,North,1,Low,458,3624
Grofers,Vegetables,Brand D,North,1,Medium,333,3748
Grofers,Vegetables,Brand D,North,1,High,364,1699
Grofers,Vegetables,Brand D,North,2,Low,245,842
Grofers,Vegetables,Brand D,North,2,Medium,419,2830
Grofers,Vegetables,Brand D,North,2,High,341,435
Grofers,Vegetables,Brand D,North,3,Low,95,914
Grofers,Vegetables,Brand D,North,3,Medium,410,3292
Grofers,Vegetables,Brand D,North,3,High,443,4231
Grofers,Vegetables,Brand D,North,4,Low,247,3666
Grofers,Vegetables,Brand D,North,4,Medium,459,392
Grofers,Vegetables,Brand D,North,4,High,488,1779
Grofers,Vegetables,Brand D,North,5,Low,417,1066
Grofers,Vegetables,Brand D,North,5,Medium,290,1330
Grofers,Vegetables,Brand D,North,5,High,456,1968
Grofers,Vegetables,Brand D,South,1,Low,187,476
Grofers,Vegetables,Brand D,South,1,Medium,257,1163
Grofers,Vegetables,Brand D,South,1,High,120,4444
Grofers,Vegetables,Brand D,South,2,Low,281,4243
Grofers,Vegetables,Brand D,South,2,Medium,286,177
Grofers,Vegetables,Brand D,South,2,High,351,2850
Grofers,Vegetables,Brand D,South,3,Low,252,4527
Grofers,Vegetables,Brand D,South,3,Medium,444,2823
Grofers,Vegetables,Brand D,South,3,High,315,3469
Grofers,Vegetables,Brand D,South,4,Low,153,4071
Grofers,Vegetables,Brand D,South,4,Medium,251,4116
Grofers,Vegetables,Brand D,South,4,High,187,2526
Grofers,Vegetables,Brand D,South,5,Low,150,1586
Grofers,Vegetables,Brand D,South,5,Medium,143,2587
Grofers,Vegetables,Brand D,South,5,High,347,2812
Grofers,Vegetables,Brand D,East,1,Low,237,3844
Grofers,Vegetables,Brand D,East,1,Medium,480,4210
Grofers,Vegetables,Brand D,East,1,High,330,4199
Grofers,Vegetables,Brand D,East,2,Low,226,3224
Grofers,Vegetables,Brand D,East,2,Medium,204,813
Grofers,Vegetables,Brand D,East,2,High,106,696
Grofers,Vegetables,Brand D,East,3,Low,304,3403
Grofers,Vegetables,Brand D,East,3,Medium,197,912
Grofers,Vegetables,Brand D,East,3,High,268,4271
Grofers,Vegetables,Brand D,East,4,Low,410,1631
Grofers,Vegetables,Brand D,East,4,Medium,187,2104
Grofers,Vegetables,Brand D,East,4,High,230,3957
Grofers,Vegetables,Brand D,East,5,Low,444,1862
Grofers,Vegetables,Brand D,East,5,Medium,399,317
Grofers,Vegetables,Brand D,East,5,High,259,1345
Grofers,Vegetables,Brand D,West,1,Low,57,1860
Grofers,Vegetables,Brand D,West,1,Medium,75,476
Grofers,Vegetables,Brand D,West,1,High,129,2225
Grofers,Vegetables,Brand D,West,2,Low,428,1877
Grofers,Vegetables,Brand D,West,2,Medium,408,2807
Grofers,Vegetables,Brand D,West,2,High,265,185
Grofers,Vegetables,Brand D,West,3,Low,238,2149
Grofers,Vegetables,Brand D,West,3,Medium,206,2447
Grofers,Vegetables,Brand D,West,3,High,94,2707
Grofers,Vegetables,Brand D,West,4,Low,376,4668
Grofers,Vegetables,Brand D,West,4,Medium,144,1924
Grofers,Vegetables,Brand D,West,4,High,340,3612
Grofers,Vegetables,Brand D,West,5,Low,477,477
Grofers,Vegetables,Brand D,West,5,Medium,277,957
Grofers,Vegetables,Brand D,West,5,High,134,855
Grofers,Vegetables,Brand E,North,1,Low,225,1968
Grofers,Vegetables,Brand E,North,1,Medium,95,2436
Grofers,Vegetables,Brand E,North,1,High,342,1158
Grofers,Vegetables,Brand E,North,2,Low,327,4452
Grofers,Vegetables,Brand E,North,2,Medium,107,3898
Grofers,Vegetables,Brand E,North,2,High,118,4336
Grofers,Vegetables,Brand E,North,3,Low,423,1794
Grofers,Vegetables,Brand E,North,3,Medium,164,1122
Grofers,Vegetables,Brand E,North,3,High,264,2599
Grofers,Vegetables,Brand E,North,4,Low,251,1841
Grofers,Vegetables,Brand E,North,4,Medium,157,2109
Grofers,Vegetables,Brand E,North,4,High,430,1212
Grofers,Vegetables,Brand E,North,5,Low,341,2675
Grofers,Vegetables,Brand E,North,5,Medium,469,519
Grofers,Vegetables,Brand E,North,5,High,59,2645
Grofers,Vegetables,Brand E,South,1,Low,472,2957
Grofers,Vegetables,Brand E,South,1,Medium,397,2733
Grofers,Vegetables,Brand E,South,1,High,207,4238
Grofers,Vegetables,Brand E,South,2,Low,258,4850
Grofers,Vegetables,Brand E,South,2,Medium,295,4326
Grofers,Vegetables,Brand E,South,2,High,237,4882
Grofers,Vegetables,Brand E,South,3,Low,214,745
Grofers,Vegetables,Brand E,South,3,Medium,183,3558
Grofers,Vegetables,Brand E,South,3,High,177,4632
Grofers,Vegetables,Brand E,South,4,Low,425,453
Grofers,Vegetables,Brand E,South,4,Medium,420,3323
Grofers,Vegetables,Brand E,South,4,High,137,2557
Grofers,Vegetables,Brand E,South,5,Low,333,3857
Grofers,Vegetables,Brand E,South,5,Medium,354,1354
Grofers,Vegetables,Brand E,South,5,High,435,3204
Grofers,Vegetables,Brand E,East,1,Low,307,996
Grofers,Vegetables,Brand E,East,1,Medium,187,1679
Grofers,Vegetables,Brand E,East,1,High,269,1961
Grofers,Vegetables,Brand E,East,2,Low,339,1215
Grofers,Vegetables,Brand E,East,2,Medium,182,1157
Grofers,Vegetables,Brand E,East,2,High,458,2182
Grofers,Vegetables,Brand E,East,3,Low,443,3822
Grofers,Vegetables,Brand E,East,3,Medium,249,3998
Grofers,Vegetables,Brand E,East,3,High,374,1636
Grofers,Vegetables,Brand E,East,4,Low,349,1611
Grofers,Vegetables,Brand E,East,4,Medium,157,2542
Grofers,Vegetables,Brand E,East,4,High,208,4586
Grofers,Vegetables,Brand E,East,5,Low,439,1033
Grofers,Vegetables,Brand E,East,5,Medium,454,4374
Grofers,Vegetables,Brand E,East,5,High,350,712
Grofers,Vegetables,Brand E,West,1,Low,251,4064
Grofers,Vegetables,Brand E,West,1,Medium,249,573
Grofers,Vegetables,Brand E,West,1,High,480,2564
Grofers,Vegetables,Brand E,West,2,Low,125,1252
Grofers,Vegetables,Brand E,West,2,Medium,495,3064
Grofers,Vegetables,Brand E,West,2,High,408,2988
Grofers,Vegetables,Brand E,West,3,Low,347,2642
Grofers,Vegetables,Brand E,West,3,Medium,132,584
Grofers,Vegetables,Brand E,West,3,High,442,3974
Grofers,Vegetables,Brand E,West,4,Low,455,1515
Grofers,Vegetables,Brand E,West,4,Medium,341,635
Grofers,Vegetables,Brand E,West,4,High,92,1418
Grofers,Vegetables,Brand E,West,5,Low,346,744
Grofers,Vegetables,Brand E,West,5,Medium,372,3196
Grofers,Vegetables,Brand E,West,5,High,335,3715
Grofers,Dairy,Brand A,North,1,Low,312,2764
Grofers,Dairy,Brand A,North,1,Medium,432,3889
Grofers,Dairy,Brand A,North,1,High,161,4988
Grofers,Dairy,Brand A,North,2,Low,66,1387
Grofers,Dairy,Brand A,North,2,Medium,460,3452
Grofers,Dairy,Brand A,North,2,High,182,1632
Grofers,Dairy,Brand A,North,3,Low,424,733
Grofers,Dairy,Brand A,North,3,Medium,147,4531
Grofers,Dairy,Brand A,North,3,High,268,155
Grofers,Dairy,Brand A,North,4,Low,354,2562
Grofers,Dairy,Brand A,North,4,Medium,427,2374
Grofers,Dairy,Brand A,North,4,High,253,1334
Grofers,Dairy,Brand A,North,5,Low,198,381
Grofers,Dairy,Brand A,North,5,Medium,115,3339
Grofers,Dairy,Brand A,North,5,High,325,1189
Grofers,Dairy,Brand A,South,1,Low,330,574
Grofers,Dairy,Brand A,South,1,Medium,336,139
Grofers,Dairy,Brand A,South,1,High,264,1543
Grofers,Dairy,Brand A,South,2,Low,332,1339
Grofers,Dairy,Brand A,South,2,Medium,104,3710
Grofers,Dairy,Brand A,South,2,High,76,3773
Grofers,Dairy,Brand A,South,3,Low,100,2037
Grofers,Dairy,Brand A,South,3,Medium,384,1197
Grofers,Dairy,Brand A,South,3,High,494,1416
Grofers,Dairy,Brand A,South,4,Low,341,1149
Grofers,Dairy,Brand A,South,4,Medium,216,4786
Grofers,Dairy,Brand A,South,4,High,98,4256
Grofers,Dairy,Brand A,South,5,Low,327,4660
Grofers,Dairy,Brand A,South,5,Medium,55,2461
Grofers,Dairy,Brand A,South,5,High,321,4488
Grofers,Dairy,Brand A,East,1,Low,408,768
Grofers,Dairy,Brand A,East,1,Medium,327,3314
Grofers,Dairy,Brand A,East,1,High,273,864
Grofers,Dairy,Brand A,East,2,Low,372,2415
Grofers,Dairy,Brand A,East,2,Medium,334,1767
Grofers,Dairy,Brand A,East,2,High,217,762
Grofers,Dairy,Brand A,East,3,Low,338,1360
Grofers,Dairy,Brand A,East,3,Medium,398,3525
Grofers,Dairy,Brand A,East,3,High,349,1754
Grofers,Dairy,Brand A,East,4,Low,496,1846
Grofers,Dairy,Brand A,East,4,Medium,101,3839
Grofers,Dairy,Brand A,East,4,High,355,975
Grofers,Dairy,Brand A,East,5,Low,137,4640
Grofers,Dairy,Brand A,East,5,Medium,327,236
Grofers,Dairy,Brand A,East,5,High,98,3390
Grofers,Dairy,Brand A,West,1,Low,127,3452
Grofers,Dairy,Brand A,West,1,Medium,267,896
Grofers,Dairy,Brand A,West,1,High,101,649
Grofers,Dairy,Brand A,West,2,Low,138,795
Grofers,Dairy,Brand A,West,2,Medium,110,2377
Grofers,Dairy,Brand A,West,2,High,499,808
Grofers,Dairy,Brand A,West,3,Low,433,2774
Grofers,Dairy,Brand A,West,3,Medium,391,366
Grofers,Dairy,Brand A,West,3,High,121,4452
Grofers,Dairy,Brand A,West,4,Low,481,4067
Grofers,Dairy,Brand A,West,4,Medium,104,4786
Grofers,Dairy,Brand A,West,4,High,386,2316
Grofers,Dairy,Brand A,West,5,Low,248,3163
Grofers,Dairy,Brand A,West,5,Medium,201,895
Grofers,Dairy,Brand A,West,5,High,191,4878
Grofers,Dairy,Brand B,North,1,Low,131,290
Grofers,Dairy,Brand B,North,1,Medium,450,4132
Grofers,Dairy,Brand B,North,1,High,318,3382
Grofers,Dairy,Brand B,North,2,Low,230,3904
Grofers,Dairy,Brand B,North,2,Medium,98,679
Grofers,Dairy,Brand B,North,2,High,395,3722
Grofers,Dairy,Brand B,North,3,Low,298,2036
Grofers,Dairy,Brand B,North,3,Medium,468,4353
Grofers,Dairy,Brand B,North,3,High,331,4885
Grofers,Dairy,Brand B,North,4,Low,474,3667
Grofers,Dairy,Brand B,North,4,Medium,127,3954
Grofers,Dairy,Brand B,North,4,High,487,889
Grofers,Dairy,Brand B,North,5,Low,305,1325
Grofers,Dairy,Brand B,North,5,Medium,234,3068
Grofers,Dairy,Brand B,North,5,High,317,2289
Grofers,Dairy,Brand B,South,1,Low,327,3050
Grofers,Dairy,Brand B,South,1,Medium,389,3353
Grofers,Dairy,Brand B,South,1,High,413,2284
Grofers,Dairy,Brand B,South,2,Low,141,2526
Grofers,Dairy,Brand B,South,2,Medium,333,4332
Grofers,Dairy,Brand B,South,2,High,244,865
Grofers,Dairy,Brand B,South,3,Low,404,3743
Grofers,Dairy,Brand B,South,3,Medium,404,1376
Grofers,Dairy,Brand B,South,3,High,188,154
Grofers,Dairy,Brand B,South,4,Low,343,4524
Grofers,Dairy,Brand B,South,4,Medium,377,816
Grofers,Dairy,Brand B,South,4,High,194,586
Grofers,Dairy,Brand B,South,5,Low,356,2433
Grofers,Dairy,Brand B,South,5,Medium,346,878
Grofers,Dairy,Brand B,South,5,High,195,3625
Grofers,Dairy,Brand B,East,1,Low,92,2351
Grofers,Dairy,Brand B,East,1,Medium,333,1545
Grofers,Dairy,Brand B,East,1,High,250,3627
Grofers,Dairy,Brand B,East,2,Low,56,1512
Grofers,Dairy,Brand B,East,2,Medium,455,4547
Grofers,Dairy,Brand B,East,2,High,55,2889
Grofers,Dairy,Brand B,East,3,Low,162,497
Grofers,Dairy,Brand B,East,3,Medium,430,631
Grofers,Dairy,Brand B,East,3,High,341,1131
Grofers,Dairy,Brand B,East,4,Low,95,854
Grofers,Dairy,Brand B,East,4,Medium,366,1367
Grofers,Dairy,Brand B,East,4,High,368,3527
Grofers,Dairy,Brand B,East,5,Low,134,2974
Grofers,Dairy,Brand B,East,5,Medium,195,726
Grofers,Dairy,Brand B,East,5,High,253,297
Grofers,Dairy,Brand B,West,1,Low,159,3620
Grofers,Dairy,Brand B,West,1,Medium,212,349
Grofers,Dairy,Brand B,West,1,High,387,2038
Grofers,Dairy,Brand B,West,2,Low,123,1364
Grofers,Dairy,Brand B,West,2,Medium,201,1681
Grofers,Dairy,Brand B,West,2,High,274,753
Grofers,Dairy,Brand B,West,3,Low,370,2330
Grofers,Dairy,Brand B,West,3,Medium,219,1595
Grofers,Dairy,Brand B,West,3,High,371,2687
Grofers,Dairy,Brand B,West,4,Low,190,2760
Grofers,Dairy,Brand B,West,4,Medium,296,3611
Grofers,Dairy,Brand B,West,4,High,111,3050
Grofers,Dairy,Brand B,West,5,Low,284,4135
Grofers,Dairy,Brand B,West,5,Medium,262,1479
Grofers,Dairy,Brand B,West,5,High,86,3012
Grofers,Dairy,Brand C,North,1,Low,271,1457
Grofers,Dairy,Brand C,North,1,Medium,221,4141
Grofers,Dairy,Brand C,North,1,High,452,4326
Grofers,Dairy,Brand C,North,2,Low,429,3391
Grofers,Dairy,Brand C,North,2,Medium,111,1773
Grofers,Dairy,Brand C,North,2,High,120,2924
Grofers,Dairy,Brand C,North,3,Low,268,1067
Grofers,Dairy,Brand C,North,3,Medium,265,3062
Grofers,Dairy,Brand C,North,3,High,417,658
Grofers,Dairy,Brand C,North,4,Low,116,709
Grofers,Dairy,Brand C,North,4,Medium,380,3514
Grofers,Dairy,Brand C,North,4,High,464,3498
Grofers,Dairy,Brand C,North,5,Low,421,3780
Grofers,Dairy,Brand C,North,5,Medium,278,2098
Grofers,Dairy,Brand C,North,5,High,417,663
Grofers,Dairy,Brand C,South,1,Low,384,2164
Grofers,Dairy,Brand C,South,1,Medium,280,1338
Grofers,Dairy,Brand C,South,1,High,334,4289
Grofers,Dairy,Brand C,South,2,Low,307,2137
Grofers,Dairy,Brand C,South,2,Medium,352,3877
Grofers,Dairy,Brand C,South,2,High,419,3055
Grofers,Dairy,Brand C,South,3,Low,381,1672
Grofers,Dairy,Brand C,South,3,Medium,141,2212
Grofers,Dairy,Brand C,South,3,High,284,2999
Grofers,Dairy,Brand C,South,4,Low,360,3478
Grofers,Dairy,Brand C,South,4,Medium,313,3778
Grofers,Dairy,Brand C,South,4,High,142,1569
Grofers,Dairy,Brand C,South,5,Low,371,2362
Grofers,Dairy,Brand C,South,5,Medium,284,109
Grofers,Dairy,Brand C,South,5,High,163,650
Grofers,Dairy,Brand C,East,1,Low,344,190
Grofers,Dairy,Brand C,East,1,Medium,391,867
Grofers,Dairy,Brand C,East,1,High,351,263
Grofers,Dairy,Brand C,East,2,Low,482,4787
Grofers,Dairy,Brand C,East,2,Medium,263,1163
Grofers,Dairy,Brand C,East,2,High,119,3752
Grofers,Dairy,Brand C,East,3,Low,398,2083
Grofers,Dairy,Brand C,East,3,Medium,361,3351
Grofers,Dairy,Brand C,East,3,High,260,1203
Grofers,Dairy,Brand C,East,4,Low,488,1481
Grofers,Dairy,Brand C,East,4,Medium,305,2516
Grofers,Dairy,Brand C,East,4,High,300,1478
Grofers,Dairy,Brand C,East,5,Low,424,4208
Grofers,Dairy,Brand C,East,5,Medium,218,4248
Grofers,Dairy,Brand C,East,5,High,144,1321
Grofers,Dairy,Brand C,West,1,Low,405,4546
Grofers,Dairy,Brand C,West,1,Medium,185,3719
Grofers,Dairy,Brand C,West,1,High,427,2163
Grofers,Dairy,Brand C,West,2,Low,54,2155
Grofers,Dairy,Brand C,West,2,Medium,484,2100
Grofers,Dairy,Brand C,West,2,High,443,4498
Grofers,Dairy,Brand C,West,3,Low,137,3540
Grofers,Dairy,Brand C,West,3,Medium,172,3562
Grofers,Dairy,Brand C,West,3,High,54,1855
Grofers,Dairy,Brand C,West,4,Low,223,3203
Grofers,Dairy,Brand C,West,4,Medium,119,803
Grofers,Dairy,Brand C,West,4,High,280,1717
Grofers,Dairy,Brand C,West,5,Low,105,1518
Grofers,Dairy,Brand C,West,5,Medium,179,250
Grofers,Dairy,Brand C,West,5,High,489,2654
Grofers,Dairy,Brand D,North,1,Low,336,3684
Grofers,Dairy,Brand D,North,1,Medium,312,1015
Grofers,Dairy,Brand D,North,1,High,307,1945
Grofers,Dairy,Brand D,North,2,Low,78,1332
Grofers,Dairy,Brand D,North,2,Medium,249,2422
Grofers,Dairy,Brand D,North,2,High,485,230
Grofers,Dairy,Brand D,North,3,Low,74,3139
Grofers,Dairy,Brand D,North,3,Medium,272,182
Grofers,Dairy,Brand D,North,3,High,264,4147
Grofers,Dairy,Brand D,North,4,Low,201,1560
Grofers,Dairy,Brand D,North,4,Medium,146,3298
Grofers,Dairy,Brand D,North,4,High,194,4107
Grofers,Dairy,Brand D,North,5,Low,359,2569
Grofers,Dairy,Brand D,North,5,Medium,191,2917
Grofers,Dairy,Brand D,North,5,High,164,1782
Grofers,Dairy,Brand D,South,1,Low,110,625
Grofers,Dairy,Brand D,South,1,Medium,306,4854
Grofers,Dairy,Brand D,South,1,High,158,882
Grofers,Dairy,Brand D,South,2,Low,268,2617
Grofers,Dairy,Brand D,South,2,Medium,225,3295
Grofers,Dairy,Brand D,South,2,High,374,466
Grofers,Dairy,Brand D,South,3,Low,492,2628
Grofers,Dairy,Brand D,South,3,Medium,268,2733
Grofers,Dairy,Brand D,South,3,High,341,3276
Grofers,Dairy,Brand D,South,4,Low,422,2600
Grofers,Dairy,Brand D,South,4,Medium,344,1607
Grofers,Dairy,Brand D,South,4,High,51,2782
Grofers,Dairy,Brand D,South,5,Low,214,3806
Grofers,Dairy,Brand D,South,5,Medium,78,3407
Grofers,Dairy,Brand D,South,5,High,452,205
Grofers,Dairy,Brand D,East,1,Low,124,2410
Grofers,Dairy,Brand D,East,1,Medium,325,3968
Grofers,Dairy,Brand D,East,1,High,277,4342
Grofers,Dairy,Brand D,East,2,Low,151,110
Grofers,Dairy,Brand D,East,2,Medium,441,2164
Grofers,Dairy,Brand D,East,2,High,75,1994
Grofers,Dairy,Brand D,East,3,Low,190,2810
Grofers,Dairy,Brand D,East,3,Medium,424,2356
Grofers,Dairy,Brand D,East,3,High,492,444
Grofers,Dairy,Brand D,East,4,Low,117,2075
Grofers,Dairy,Brand D,East,4,Medium,257,3696
Grofers,Dairy,Brand D,East,4,High,486,3569
Grofers,Dairy,Brand D,East,5,Low,146,1968
Grofers,Dairy,Brand D,East,5,Medium,373,2308
Grofers,Dairy,Brand D,East,5,High,370,770
Grofers,Dairy,Brand D,West,1,Low,355,3128
Grofers,Dairy,Brand D,West,1,Medium,67,2899
Grofers,Dairy,Brand D,West,1,High,326,1717
Grofers,Dairy,Brand D,West,2,Low,449,4856
Grofers,Dairy,Brand D,West,2,Medium,294,461
Grofers,Dairy,Brand D,West,2,High,435,2391
Grofers,Dairy,Brand D,West,3,Low,252,213
Grofers,Dairy,Brand D,West,3,Medium,125,4637
Grofers,Dairy,Brand D,West,3,High,222,2704
Grofers,Dairy,Brand D,West,4,Low,463,4512
Grofers,Dairy,Brand D,West,4,Medium,301,593
Grofers,Dairy,Brand D,West,4,High,246,3026
Grofers,Dairy,Brand D,West,5,Low,434,3706
Grofers,Dairy,Brand D,West,5,Medium,273,177
Grofers,Dairy,Brand D,West,5,High,267,4142
Grofers,Dairy,Brand E,North,1,Low,326,383
Grofers,Dairy,Brand E,North,1,Medium,204,2530
Grofers,Dairy,Brand E,North,1,High,443,2966
Grofers,Dairy,Brand E,North,2,Low,258,4377
Grofers,Dairy,Brand E,North,2,Medium,78,2912
Grofers,Dairy,Brand E,North,2,High,444,799
Grofers,Dairy,Brand E,North,3,Low,481,4524
Grofers,Dairy,Brand E,North,3,Medium,476,2504
Grofers,Dairy,Brand E,North,3,High,60,1695
Grofers,Dairy,Brand E,North,4,Low,263,2136
Grofers,Dairy,Brand E,North,4,Medium,53,1347
Grofers,Dairy,Brand E,North,4,High,381,3308
Grofers,Dairy,Brand E,North,5,Low,319,2837
Grofers,Dairy,Brand E,North,5,Medium,138,4334
Grofers,Dairy,Brand E,North,5,High,491,2142
Grofers,Dairy,Brand E,South,1,Low,409,1661
Grofers,Dairy,Brand E,South,1,Medium,85,3846
Grofers,Dairy,Brand E,South,1,High,58,3527
Grofers,Dairy,Brand E,South,2,Low,401,3285
Grofers,Dairy,Brand E,South,2,Medium,175,3734
Grofers,Dairy,Brand E,South,2,High,403,3865
Grofers,Dairy,Brand E,South,3,Low,253,696
Grofers,Dairy,Brand E,South,3,Medium,350,3342
Grofers,Dairy,Brand E,South,3,High,104,4173
Grofers,Dairy,Brand E,South,4,Low,239,394
Grofers,Dairy,Brand E,South,4,Medium,132,690
Grofers,Dairy,Brand E,South,4,High,437,3335
Grofers,Dairy,Brand E,South,5,Low,229,450
Grofers,Dairy,Brand E,South,5,Medium,140,2650
Grofers,Dairy,Brand E,South,5,High,284,2046
Grofers,Dairy,Brand E,East,1,Low,114,2056
Grofers,Dairy,Brand E,East,1,Medium,449,1990
Grofers,Dairy,Brand E,East,1,High,493,3596
Grofers,Dairy,Brand E,East,2,Low,98,4912
Grofers,Dairy,Brand E,East,2,Medium,397,672
Grofers,Dairy,Brand E,East,2,High,225,4242
Grofers,Dairy,Brand E,East,3,Low,381,4053
Grofers,Dairy,Brand E,East,3,Medium,430,2277
Grofers,Dairy,Brand E,East,3,High,327,1971
Grofers,Dairy,Brand E,East,4,Low,163,1714
Grofers,Dairy,Brand E,East,4,Medium,486,2715
Grofers,Dairy,Brand E,East,4,High,482,2454
Grofers,Dairy,Brand E,East,5,Low,151,4069
Grofers,Dairy,Brand E,East,5,Medium,250,2540
Grofers,Dairy,Brand E,East,5,High,337,3148
Grofers,Dairy,Brand E,West,1,Low,59,4874
Grofers,Dairy,Brand E,West,1,Medium,224,320
Grofers,Dairy,Brand E,West,1,High,73,4317
Grofers,Dairy,Brand E,West,2,Low,99,4167
Grofers,Dairy,Brand E,West,2,Medium,79,1925
Grofers,Dairy,Brand E,West,2,High,450,1704
Grofers,Dairy,Brand E,West,3,Low,438,3118
Grofers,Dairy,Brand E,West,3,Medium,384,3721
Grofers,Dairy,Brand E,West,3,High,69,2058
Grofers,Dairy,Brand E,West,4,Low,118,1805
Grofers,Dairy,Brand E,West,4,Medium,189,3838
Grofers,Dairy,Brand E,West,4,High,321,4160
Grofers,Dairy,Brand E,West,5,Low,274,1866
Grofers,Dairy,Brand E,West,5,Medium,179,1926
Grofers,Dairy,Brand E,West,5,High,320,3655
Grofers,Grains,Brand A,North,1,Low,383,123
Grofers,Grains,Brand A,North,1,Medium,348,4850
Grofers,Grains,Brand A,North,1,High,401,1188
Grofers,Grains,Brand A,North,2,Low,200,840
Grofers,Grains,Brand A,North,2,Medium,442,670
Grofers,Grains,Brand A,North,2,High,485,4594
Grofers,Grains,Brand A,North,3,Low,238,4862
Grofers,Grains,Brand A,North,3,Medium,363,369
Grofers,Grains,Brand A,North,3,High,401,4222
Grofers,Grains,Brand A,North,4,Low,441,1218
Grofers,Grains,Brand A,North,4,Medium,244,2928
Grofers,Grains,Brand A,North,4,High,243,2698
Grofers,Grains,Brand A,North,5,Low,128,1575
Grofers,Grains,Brand A,North,5,Medium,461,2132
Grofers,Grains,Brand A,North,5,High,74,3974
Grofers,Grains,Brand A,South,1,Low,167,3368
Grofers,Grains,Brand A,South,1,Medium,332,3599
Grofers,Grains,Brand A,South,1,High,430,3171
Grofers,Grains,Brand A,South,2,Low,425,1071
Grofers,Grains,Brand A,South,2,Medium,319,1876
Grofers,Grains,Brand A,South,2,High,484,910
Grofers,Grains,Brand A,South,3,Low,164,2138
Grofers,Grains,Brand A,South,3,Medium,230,1585
Grofers,Grains,Brand A,South,3,High,74,2013
Grofers,Grains,Brand A,South,4,Low,327,1267
Grofers,Grains,Brand A,South,4,Medium,209,2390
Grofers,Grains,Brand A,South,4,High,376,3685
Grofers,Grains,Brand A,South,5,Low,405,2706
Grofers,Grains,Brand A,South,5,Medium,281,3684
Grofers,Grains,Brand A,South,5,High,244,905
Grofers,Grains,Brand A,East,1,Low,408,3170
Grofers,Grains,Brand A,East,1,Medium,262,1675
Grofers,Grains,Brand A,East,1,High,312,1379
Grofers,Grains,Brand A,East,2,Low,222,312
Grofers,Grains,Brand A,East,2,Medium,195,2612
Grofers,Grains,Brand A,East,2,High,399,3660
Grofers,Grains,Brand A,East,3,Low,434,223
Grofers,Grains,Brand A,East,3,Medium,461,3345
Grofers,Grains,Brand A,East,3,High,310,630
Grofers,Grains,Brand A,East,4,Low,64,2740
Grofers,Grains,Brand A,East,4,Medium,448,3620
Grofers,Grains,Brand A,East,4,High,459,4940
Grofers,Grains,Brand A,East,5,Low,268,1158
Grofers,Grains,Brand A,East,5,Medium,285,233
Grofers,Grains,Brand A,East,5,High,455,1606
Grofers,Grains,Brand A,West,1,Low,405,1254
